,country,year,month,coal_perc,gas_perc,nuclear_perc,hydro_perc,wind_perc,solar_perc,renewables_perc,season,avg_temp_c,max_temp_c,min_temp_c,avg_sealevel_pressure_hpa,avg_daily_precipitation_mm,female_perc,male_perc,population_density,population_below_14_perc,population_above_65_perc,population_working_age_perc
1005,Finland,2010,10,0.13162762942541753,0.07514452606213685,0.14329548351957366,0.0754741770201729,0.003638272684526039,2.1987016859413084e-05,0.1443605037572726,Autumn,4.120645161290323,14.6,-9.7,1011.4763636363637,1.3164556962025316,50,50,17,16,17,67
1006,Finland,2010,11,0.13458850274612075,0.08120007193370764,0.13897854558136064,0.07318909323134407,0.002051351390028666,6.062621380200874e-06,0.13974927394821804,Autumn,-4.043478260869565,9.1,-26.7,1010.1602564102565,1.7367088607594936,50,50,17,16,17,67
1007,Finland,2010,12,0.15719650595692508,0.07823764436688947,0.12164714043356226,0.06871123270387927,0.0016215117850186124,1.735709499687722e-06,0.1374119912987087,Winter,-11.841423948220065,1.7,-32.0,1011.5140350877193,1.1012499999999998,50,50,17,16,17,67
1008,Finland,2011,1,0.15773973515225775,0.08040567835701752,0.12507572487818144,0.05617770972835352,0.002223085260792396,2.7639618924589106e-06,0.1310489536346621,Winter,-7.545483870967741,4.0,-32.2,1009.8954022988505,1.9440476190476192,50,50,17,16,17,67
1009,Finland,2011,2,0.15520081434493285,0.08193456510999828,0.12157452148206681,0.06031686846965625,0.0019703045465705527,2.0954235679767534e-05,0.13553610637151603,Winter,-13.69820143884892,2.4,-38.3,1019.0329268292683,0.6795774647887324,50,50,17,16,17,67
1010,Finland,2011,3,0.15294678863422542,0.07911591794081402,0.13199685459013927,0.05010622838440099,0.004040887729965551,3.1373553666184866e-05,0.1302253205753611,Spring,-2.8519607843137256,9.7,-26.3,1011.3150684931506,0.7834394904458599,50,50,17,16,17,67
1011,Finland,2011,4,0.09531199995264736,0.07673080524056225,0.15771039073052737,0.08103645665901,0.002693741715786373,4.935233656917754e-05,0.16472058218799787,Spring,4.672,21.6,-13.3,1013.4671232876713,0.9058823529411765,50,50,17,16,17,67
1012,Finland,2011,5,0.12289011180232304,0.07117654526043586,0.12312117611736355,0.0895032794730022,0.0035552881992459025,6.988982368509071e-05,0.17656843818352067,Spring,9.540322580645162,25.2,-6.4,1015.6342592592592,1.3305732484076433,50,50,17,16,17,67
1013,Finland,2011,6,0.06728884039919851,0.04689580890071287,0.1912283093352785,0.11189515087625053,0.0032105080892092523,0.00010016345058146456,0.1887901378078398,Summer,16.34581939799331,32.8,-0.1,1012.4813186813187,2.2967105263157896,50,50,17,16,17,67
1014,Finland,2011,7,0.03234251053507079,0.036914037864232606,0.23007303061366946,0.10812556461730764,0.0022898287930494202,9.338180824812243e-05,0.19508934803934208,Summer,19.338064516129034,31.5,2.9,1011.7727272727273,2.8936708860759492,50,50,17,16,17,67
1015,Finland,2011,8,0.060432315026977025,0.04454923898697543,0.19741767805345622,0.10687201216357671,0.0030403136746428995,7.395577235832768e-05,0.19174955440776403,Summer,15.468064516129033,26.4,-1.2,1012.5833333333334,3.1901234567901233,50,50,17,16,17,67
1016,Finland,2011,9,0.0702825267873798,0.05121432185396403,0.1842975857564757,0.10379883952405561,0.00482348825874837,3.6688365924258476e-05,0.1888292868549827,Autumn,11.761000000000001,22.0,-1.4,1007.4956521739131,2.9837662337662336,50,50,17,16,17,67
1017,Finland,2011,10,0.08014179238505746,0.04272323994252874,0.18187544899425287,0.11927370689655171,0.0046470905172413795,2.5951867816091953e-05,0.190237338362069,Autumn,6.231612903225806,17.0,-8.0,1012.1806451612904,2.1363636363636362,50,50,17,16,17,67
1018,Finland,2011,11,0.09426667692785647,0.05905909503143018,0.1649757521025503,0.103282293919553,0.004191217994613876,5.586400732869073e-06,0.17652667785669982,Autumn,2.9626666666666663,11.2,-16.3,1016.3212121212122,0.8423841059602649,50,50,17,16,17,67
1019,Finland,2011,12,0.08695197786505252,0.055598843217379346,0.16500389588956416,0.10970784661614454,0.004940012177933407,4.196504553812706e-06,0.1874482548795462,Winter,0.6883495145631068,9.9,-23.3,997.0411764705882,3.3141176470588234,50,50,17,16,17,67
1020,Finland,2012,1,0.1051894408065457,0.05786795335800881,0.1529842709997613,0.09499736862471371,0.0029112028488884325,6.542195937132768e-06,0.17880416241269048,Winter,-7.449190938511327,4.6,-32.6,1014.879207920792,1.932934131736527,50,50,17,16,18,66
1021,Finland,2012,2,0.11449104547386005,0.0668437047512599,0.14104037334315764,0.091195480428326,0.0031685585058641263,1.2109140786741886e-05,0.1724282937046412,Winter,-10.15793103448276,4.0,-37.6,1019.435576923077,1.6164473684210525,50,50,17,16,18,66
1022,Finland,2012,3,0.09020743377034347,0.054648566251344115,0.16327992180987996,0.0966751179142795,0.004162979644448003,4.7840259460052506e-05,0.1866242142835387,Spring,-1.2938709677419356,11.0,-24.8,1012.2727272727273,1.1345911949685534,50,50,17,16,18,66
1023,Finland,2012,4,0.08317987299231341,0.04741126773645192,0.1696531543399504,0.09929663435608041,0.003693439806072109,5.802755067179994e-05,0.1942725611990644,Spring,2.0536666666666665,16.0,-21.6,1006.6323809523809,1.8214285714285714,50,50,17,16,18,66
1024,Finland,2012,5,0.06129047806857857,0.037081117666953954,0.13650738120941103,0.17321663171822738,0.004565780925579378,0.00010489079080077451,0.2599029083144343,Spring,9.601973684210526,26.5,-3.5,1014.2445945945947,1.74746835443038,50,50,17,16,18,66
1025,Finland,2012,6,0.03370706286305142,0.032129050575850006,0.195869728967517,0.1596602002947318,0.0027657327136408278,8.87797446575888e-05,0.23344252465015167,Summer,12.85157894736842,25.7,0.0,1007.1761904761904,3.3300653594771243,50,50,17,16,18,66
1026,Finland,2012,7,0.02289624912782746,0.015393199582988681,0.21620851436181987,0.16347909695404447,0.003276268912480375,9.843381468012547e-05,0.2404186645739964,Summer,16.920967741935485,29.7,1.8,1011.5219178082193,2.991082802547771,50,50,17,16,18,66
1027,Finland,2012,8,0.034569079303775306,0.029776891663381412,0.19007644734650334,0.15644961621055029,0.0029805320088655586,8.597029811827801e-05,0.24020512307624334,Summer,14.429677419354839,25.2,-3.5,1013.5879518072289,1.8384615384615386,50,50,17,16,18,66
1028,Finland,2012,9,0.07701292621900242,0.04783978675723274,0.16001155435321154,0.13113539253500758,0.0051485027092266255,4.294424917748944e-05,0.2092078238867024,Autumn,10.302666666666667,19.9,-4.9,1006.8265306122449,3.99685534591195,50,50,17,16,18,66
1029,Finland,2012,10,0.08342192705657388,0.04810342824687388,0.1531553195013102,0.1373920999574276,0.0032305239724623957,1.845820165636112e-05,0.21027498656276788,Autumn,4.280967741935483,15.5,-18.2,1008.0947368421052,2.8436363636363637,50,50,17,16,18,66
1030,Finland,2012,11,0.07319103173757918,0.050370435511585605,0.16382202893247075,0.1259010512701359,0.00496988363044373,6.599672837718252e-06,0.2075371893626803,Autumn,1.606,8.9,-16.4,1010.1619047619048,2.089171974522293,50,50,17,16,18,66
1031,Finland,2012,12,0.11583168368526336,0.05543030045331995,0.14493253120634939,0.09800386620880092,0.003200918244072159,2.1961460187733647e-06,0.17870479383962623,Winter,-9.770322580645162,3.0,-30.6,1019.6379310344828,2.093251533742331,50,50,17,16,18,66
1032,Finland,2013,1,0.11349727480475384,0.05529452557932031,0.1446400170079308,0.09410472326056582,0.003172069323389859,5.357272635058429e-06,0.18184698036270566,Winter,-7.054368932038836,3.3,-30.9,1012.7790123456791,1.19125,50,50,17,16,19,65
1033,Finland,2013,2,0.11762961526835956,0.05140774653692672,0.14189043956681432,0.09754920968347648,0.0035111609119248184,1.122044900115105e-05,0.18452585588363707,Winter,-4.022142857142858,6.0,-29.3,1012.7235294117646,0.8398550724637681,50,50,17,16,19,65
1034,Finland,2013,3,0.12630928188014462,0.052342882202125435,0.1413370562479219,0.08566259011756291,0.004352212239843923,6.024014401815715e-05,0.17555117832001427,Spring,-8.21883116883117,5.0,-34.0,1016.6528735632185,0.45641025641025645,50,50,17,16,19,65
1035,Finland,2013,4,0.11561093839547419,0.052531648362872226,0.15698180632885297,0.08669057014654175,0.004649766944223603,4.7758623189822086e-05,0.17036099844839642,Spring,1.8426666666666665,13.1,-21.9,1012.7575757575758,1.1925675675675675,50,50,17,16,19,65
1036,Finland,2013,5,0.05863886899664626,0.04262409893524304,0.16691018698370289,0.14468716886066124,0.004655069779495995,8.88263315067093e-05,0.2273774533880263,Spring,12.458709677419355,29.7,-5.0,1014.0904347826087,0.7721854304635761,50,50,17,16,19,65
1037,Finland,2013,6,0.06291916922466835,0.030157886824878757,0.20090704665828635,0.11867945016170374,0.004315616369516499,0.00010453381872828854,0.200928145227204,Summer,16.835,31.4,1.8,1013.2491379310344,2.573856209150327,50,50,17,16,19,65
1038,Finland,2013,7,0.06713150786391783,0.013477515750271394,0.22423487716975657,0.11009811102455458,0.006297746902323858,0.00011662077745910429,0.1903712173173645,Summer,16.618709677419357,28.4,3.9,1013.6948148148148,2.0955414012738856,50,50,17,16,19,65
1039,Finland,2013,8,0.07713080022716337,0.03528708597783145,0.2046538371582954,0.09541940763317049,0.004945175425040638,0.00010081414446048755,0.1778740263764418,Summer,15.879032258064516,28.0,-1.6,1014.520610687023,2.7813664596273293,50,50,17,16,19,65
1040,Finland,2013,9,0.10927092751602256,0.05113252239889034,0.1618191630372428,0.07695835772574798,0.006413196477145665,5.355019058416631e-05,0.17222927733216156,Autumn,11.015666666666666,23.1,-3.0,1013.3959677419356,1.68974358974359,50,50,17,16,19,65
1041,Finland,2013,10,0.11569401221149858,0.05091316146670067,0.1732001352554288,0.06046590285046199,0.007231512876928451,2.8054784896035678e-05,0.15511464431019775,Autumn,5.139032258064516,14.4,-13.3,1011.1088888888889,2.273006134969325,50,50,17,16,19,65
1042,Finland,2013,11,0.10446604783552957,0.05612981930122937,0.1657976291996589,0.07132391930578501,0.007999731209031377,1.1957492965078478e-05,0.1686302077092315,Autumn,2.4725,10.0,-22.6,1002.5525,2.6751592356687897,50,50,17,16,19,65
1043,Finland,2013,12,0.091365196683616,0.054380415595977456,0.15961663590238004,0.08888315255253397,0.010981087781781277,3.580789494059112e-06,0.19008780175412532,Winter,0.38655913978494627,8.0,-30.4,1006.6517241379311,1.9715151515151517,50,50,17,16,19,65
1044,Finland,2014,1,0.10360944439964698,0.05663777505801886,0.14205149843865467,0.09784124812633034,0.006249868829316841,9.803282636094415e-06,0.19302200961218766,Winter,-10.236524822695035,6.0,-32.5,1021.3518518518518,0.8553459119496856,50,50,17,16,19,65
1045,Finland,2014,2,0.08878549904940049,0.0494997147822998,0.1565212338123292,0.10291981686525942,0.0067616315882114055,6.980117681420197e-06,0.20028850592431183,Winter,-0.8435714285714285,7.0,-25.2,1011.9478260869565,1.1047619047619048,50,50,17,16,19,65
1046,Finland,2014,3,0.07771890350018622,0.040773404676334925,0.1705376062420186,0.10829577215113355,0.008875216164315605,5.3455627374643436e-05,0.20582889486485426,Spring,0.6679611650485437,13.0,-23.6,1010.907142857143,0.94625,50,50,17,16,19,65
1047,Finland,2014,4,0.07641206814237762,0.03637598297182859,0.18589077724341582,0.09722690857750067,0.008771729537117766,0.00010730461609988311,0.19632995662055858,Spring,4.013,19.9,-15.5,1013.823076923077,0.6046052631578948,50,50,17,16,19,65
1048,Finland,2014,5,0.07149749570079672,0.03803119791573001,0.1599360664528329,0.13466063801665615,0.007493463451309311,9.929791443439734e-05,0.22562323219255787,Spring,9.53485342019544,30.8,-6.9,1015.8869565217392,2.948466257668712,50,50,17,16,19,65
1049,Finland,2014,6,0.049331129106483115,0.021761224361104416,0.19961162912280686,0.14332613896110344,0.005833165996349743,0.00010889948018946273,0.22415169093835574,Summer,12.728523489932886,30.1,-1.4,1012.0958333333333,2.45625,50,50,17,16,19,65
1050,Finland,2014,7,0.08419430821067549,0.010617513594012334,0.21799681011877878,0.09575979290331514,0.004417972440498796,0.00016918733249593907,0.1816463303730296,Summer,19.4485342019544,32.3,4.3,1016.9057142857142,1.5823529411764705,50,50,17,16,19,65
1051,Finland,2014,8,0.09407506115645402,0.02447370252413899,0.1875061408681035,0.09455647082117437,0.008273619541448984,0.00011957853781932084,0.18830191712026448,Summer,16.142413793103447,31.0,-0.9,1009.047142857143,3.576056338028169,50,50,17,16,19,65
1052,Finland,2014,9,0.10238200688642479,0.03758434430769075,0.18032342993409964,0.08331456192616656,0.010485665701844567,8.923475324209018e-05,0.17427102722221,Autumn,11.000333333333334,22.3,-5.3,1017.9532467532467,1.0973509933774834,50,50,17,16,19,65
1053,Finland,2014,10,0.10067587228742991,0.04303435752222193,0.17572645067573897,0.08009822455901261,0.01149061161380088,2.8986721415157545e-05,0.1754373575876786,Autumn,3.913548387096774,16.0,-15.0,1019.9397590361446,1.5475308641975307,50,50,17,16,19,65
1054,Finland,2014,11,0.08642234959684154,0.04900135849680348,0.17138504689310574,0.09611244358966854,0.00800807177821894,4.3044892379160075e-06,0.1877945346761044,Autumn,0.4843333333333334,11.0,-19.9,1023.4376470588235,1.3834394904458598,50,50,17,16,19,65
1055,Finland,2014,12,0.08510480810840819,0.05129171455117331,0.16537750407446658,0.09049609356763623,0.013818474844497811,3.547747071758103e-06,0.19284311370601934,Winter,-2.5016447368421053,7.0,-29.1,1009.3348837209303,1.8975460122699388,50,50,17,16,19,65
1056,Finland,2015,1,0.09156407942370912,0.05499336815602559,0.158924152234371,0.08667530388248498,0.013876090220306244,8.276751679735811e-06,0.18973385756886121,Winter,-4.986451612903226,6.0,-36.5,1005.2791666666667,2.1753086419753087,50,50,18,16,20,64
1057,Finland,2015,2,0.09352377333638662,0.05423735063478961,0.12826340667355882,0.10594140352817957,0.019214567254726284,2.3425121510024302e-05,0.21880337175676742,Winter,-1.35,8.3,-31.5,1009.3141025641025,1.280536912751678,50,50,18,16,20,64
1058,Finland,2015,3,0.07323195680886936,0.05082377851941885,0.16548227262753049,0.10093213768756429,0.017580814513212677,6.907775780223175e-05,0.20580582799751415,Spring,0.5841935483870968,12.8,-23.4,1020.5646341463415,1.5975,50,50,18,16,20,64
1059,Finland,2015,4,0.06555286073760982,0.04252173577087379,0.17667564658479668,0.11457962103806699,0.014134073391242431,8.385950887394283e-05,0.21058070498315049,Spring,3.9226666666666663,16.0,-7.9,1006.3352941176471,1.5384615384615385,50,50,18,16,20,64
1060,Finland,2015,5,0.0523153203232976,0.03231393880854386,0.145227011237542,0.17258196810669,0.01649791026598597,0.0001238732502662214,0.26555144724282653,Spring,8.71516129032258,21.5,-3.9,1010.3819277108433,2.075776397515528,50,50,18,16,20,64
1061,Finland,2015,6,0.02581593943242161,0.019795074839946452,0.18754504349654819,0.17245218615147556,0.016679338836290396,0.00013275445784009609,0.26256101851889296,Summer,12.526666666666667,24.3,0.6,1010.3505747126437,3.007051282051282,50,50,18,16,20,64
1062,Finland,2015,7,0.022340468592220806,0.0172260260840296,0.21273769402180628,0.15697530495988546,0.010598181531552642,0.00014784642718669976,0.24324699726888876,Summer,15.10684039087948,30.2,2.9,1007.5933333333334,3.054658385093168,50,50,18,16,20,64
1063,Finland,2015,8,0.03367969457715482,0.017589466998965044,0.1835635624709476,0.1676433734182183,0.011810481878775153,0.00018055523113671087,0.26042197229855446,Summer,15.958709677419355,27.4,-0.4,1018.7412587412588,1.5865384615384615,50,50,18,16,20,64
1064,Finland,2015,9,0.0547212848161585,0.029488463105956257,0.1848078525015431,0.1324262801515021,0.018247201546569003,8.379308679801164e-05,0.2262875252937288,Autumn,11.675342465753424,21.5,-2.2,1015.6814814814815,2.278709677419355,50,50,18,16,20,64
1065,Finland,2015,10,0.07327636067280328,0.03790393231857111,0.1729204387974053,0.11068458667291278,0.019871663005000813,6.109593068099707e-05,0.21119822405468647,Autumn,4.361612903225806,17.2,-13.0,1020.063076923077,0.9224358974358975,50,50,18,16,20,64
1066,Finland,2015,11,0.07080483532990413,0.04010870979075223,0.16794729243218925,0.10769667565667307,0.023314265761644838,1.2359278166297975e-05,0.2164119978341013,Autumn,3.074333333333333,13.4,-15.1,1003.5796875,2.419135802469136,50,50,18,16,20,64
1067,Finland,2015,12,0.07503175200461802,0.03662027841755274,0.1619039314933498,0.11435486232201855,0.026476226448205117,7.076093637789862e-06,0.22204310095808735,Winter,0.0870967741935484,11.0,-26.4,1008.878064516129,1.9006024096385543,50,50,18,16,20,64
1068,Finland,2016,1,0.09789694200185187,0.047822724354336724,0.14194970970391615,0.10765575115246417,0.01528325118409883,0.00015177756492393654,0.20780239840187234,Winter,-12.46513157894737,5.0,-35.5,1010.7398692810458,1.2701219512195123,50,50,18,16,20,64
1069,Finland,2016,2,0.07639512866804798,0.03973684429755922,0.15297488207065327,0.1243784386555162,0.01874905039652268,0.00017510390595960233,0.22648289880668318,Winter,-2.3424137931034483,4.3,-27.8,1001.1471830985915,2.80125786163522,50,50,18,16,20,64
1070,Finland,2016,3,0.07777020174172897,0.035175656177049375,0.159984033374596,0.12261001517450683,0.016867932089034126,0.0001713927153048181,0.2227282893500434,Spring,-0.8770967741935484,12.0,-23.6,1014.4789115646258,0.410828025477707,50,50,18,16,20,64
1071,Finland,2016,4,0.07529955568115014,0.022047938479383578,0.16000690112811522,0.13853075052030348,0.017322858212007495,0.00019201701651842262,0.23839586878912608,Spring,3.7169999999999996,17.2,-13.4,1009.498,2.1439490445859875,50,50,18,16,20,64
1072,Finland,2016,5,0.08856981606170282,0.011601695715773746,0.2395889069616705,0.0,0.02402757824000275,0.00035156170975275507,0.15308067297863565,Spring,12.325161290322582,28.0,-2.0,1017.1279329608939,0.7660256410256411,50,50,18,16,20,64
1073,Finland,2016,6,0.04170840173452419,0.006522193896545488,0.18759462410960262,0.1597083228441658,0.021392694043689302,0.0002445379506944124,0.25935249630367646,Summer,14.455666666666666,28.0,0.1,1012.0894736842105,3.3987096774193546,50,50,18,16,20,64
1074,Finland,2016,7,0.025795432258581438,0.006478491351482589,0.21869629826593823,0.15002983689530763,0.015936930240216175,0.0002428994022275427,0.24403036473650974,Summer,17.19516129032258,28.4,3.7,1008.788349514563,3.071069182389937,50,50,18,16,20,64
1075,Finland,2016,8,0.03561681117378379,0.008228145692948484,0.17996568116770734,0.16421748399545308,0.03094013278590401,0.00023335283403157675,0.271553549400224,Summer,14.746774193548386,25.0,-1.1,1011.25,3.05,50,50,18,16,20,64
1076,Finland,2016,9,0.058487846140642064,0.008839713894218063,0.17144740814310924,0.16221784501763717,0.02544086482479629,0.00023559618110012632,0.2561969161345915,Autumn,11.168000000000001,22.3,-3.3,1014.905294117647,1.5039735099337748,50,50,18,16,20,64
1077,Finland,2016,10,0.10115169857523985,0.017887844681102796,0.1689063211594038,0.10907105542285217,0.02168754572174398,0.00019115868145376218,0.20684278787830493,Autumn,3.587741935483871,15.1,-6.8,1028.5695652173913,0.710126582278481,50,50,18,16,20,64
1078,Finland,2016,11,0.10157122934631194,0.04369092702772561,0.15440666589972385,0.08178418276138145,0.03144356603824804,0.0,0.19517193169790945,Autumn,-2.2153333333333336,8.0,-22.6,1012.3134020618556,2.080864197530864,50,50,18,16,20,64
1079,Finland,2016,12,0.0896417167527511,0.03969262455744632,0.1523844690439908,0.08873366728977539,0.04031922997156886,0.0,0.21336792406574287,Winter,-2.5829032258064517,8.0,-30.7,1009.3767045454545,0.8782051282051282,50,50,18,16,20,64
1080,Finland,2017,1,0.07924240531719975,0.04972106626497918,0.15211579644303133,0.08762588813411991,0.04229593470074635,0.00016033339615402072,0.21370161004682964,Winter,-4.412580645161291,6.1,-37.3,1012.3072222222222,0.839622641509434,50,50,18,16,21,63
1081,Finland,2017,2,0.08549585085354053,0.04867517994716513,0.15869361538110213,0.08543720235567198,0.0255811600877764,0.00018004320524711977,0.20140107590541287,Winter,-5.159285714285714,7.4,-26.4,1015.6289617486339,1.0116438356164383,50,50,18,16,21,63
1082,Finland,2017,3,0.08177225877344835,0.03580247915847866,0.1643495094197739,0.08450472624306934,0.03964143239206431,0.0001678591912100045,0.21284298710723615,Spring,-0.8834415584415585,12.0,-25.5,1009.062874251497,1.1277777777777778,50,50,18,16,21,63
1083,Finland,2017,4,0.08075842969857104,0.02649212504387787,0.17099590207532464,0.08881164929250232,0.03474453283440439,0.00040036922412354115,0.2160092080176713,Spring,0.975,12.6,-18.2,1008.898125,1.2019230769230769,50,50,18,16,21,63
1084,Finland,2017,5,0.07807265577539756,0.01101227343148858,0.15404761001059306,0.13481370644478458,0.03342043479964058,0.0004281665601409104,0.2509952157790998,Spring,7.314838709677419,26.5,-7.1,1015.7598039215686,0.5153846153846154,50,50,18,16,21,63
1085,Finland,2017,6,0.05139276395138092,0.004327278810418619,0.15815013128612268,0.1608099986828114,0.033465364400647755,0.0007502402891128256,0.27959930908655045,Summer,12.8,25.3,-3.3,1006.3838565022422,2.0668831168831168,50,50,18,16,21,63
1086,Finland,2017,7,0.03713434793042594,0.005118465639569405,0.19103148214863763,0.1456998532409343,0.02822137328513299,0.0007462365350473503,0.2598839488978919,Summer,15.3,25.4,-0.3,1009.1108333333334,2.0058064516129033,50,50,18,16,21,63
1087,Finland,2017,8,0.03288254867691306,0.007485598449485662,0.1980936823117353,0.12769966913484687,0.0472698997102731,0.00048508186431941774,0.25545740092470237,Summer,14.674193548387096,25.7,-0.5,1010.9035555555555,2.911111111111111,50,50,18,16,21,63
1088,Finland,2017,9,0.04641879750176964,0.009517705342980685,0.18164976533312696,0.15118316942772903,0.028035219068235726,0.0004377017782892656,0.25665715978542547,Autumn,9.954333333333334,19.0,-2.5,1018.2810572687224,2.1910828025477707,50,50,18,16,21,63
1089,Finland,2017,10,0.06986088369419374,0.015542836141382714,0.16268814674405951,0.12077037727869094,0.03688270137838109,0.0003734564934249882,0.24617262417848867,Autumn,3.981935483870968,15.0,-14.6,1007.0849740932642,3.631707317073171,50,50,18,16,21,63
1090,Finland,2017,11,0.0695300703769297,0.017187162453596763,0.1634256895056928,0.10572040260213947,0.046723763618521166,0.0003451076471650172,0.2447844696814466,Autumn,0.9386666666666668,9.1,-25.1,1005.3426136363636,2.7284848484848485,50,50,18,16,21,63
1091,Finland,2017,12,0.06937106152041862,0.03357963417589602,0.1583885872729853,0.10069750184443876,0.04254027538967818,0.0003234620048679537,0.23373806079046322,Winter,-1.5405844155844155,6.0,-27.8,1000.7805882352942,3.2832335329341316,50,50,18,16,21,63
1092,France,2010,1,0.03243303315763257,0.029281552489817023,0.3620625889745769,0.05577735036740241,0.006339236661347633,0.0001242288450882019,0.06806608173429934,Winter,1.8082258064516128,16.2,-13.3,1014.5129496402877,1.7044247787610618,51,49,118,18,16,66
1093,France,2010,2,0.028303089778463433,0.025552912755800253,0.36560797488519564,0.05795381582682824,0.010094431784456799,0.00017380379475343273,0.07339285775225979,Winter,4.384464285714286,19.6,-11.1,1006.1199600798403,2.271335504885993,51,49,118,18,16,66
1094,France,2010,3,0.029995171841990718,0.02708057583753267,0.3564418010830202,0.06086032739749168,0.012025998395659218,0.0005844466350654866,0.07892082001145595,Spring,7.451290322580645,22.6,-9.9,1017.9907918968693,1.5107988165680473,51,49,118,18,16,66
1095,France,2010,4,0.017724406434741154,0.0160021459889767,0.37950239759332965,0.06873316738380526,0.009059296830864453,0.0009735654443871311,0.0822322335766388,Spring,11.754333333333333,29.2,-2.0,1018.2979853479852,0.8396024464831805,51,49,118,18,16,66
1096,France,2010,5,0.015392588890798628,0.01389690984133553,0.37213425210688256,0.08089179426220866,0.009705683983283241,0.0009190953586995696,0.09461050529428472,Spring,13.333709677419355,31.8,-0.8,1017.3425120772947,2.096582466567608,51,49,118,18,16,66
1097,France,2010,6,0.01275324632853358,0.0115140340895782,0.37085547614064085,0.09030395703759948,0.007499249764044962,0.001121905580767396,0.1015685185494492,Summer,18.35333333333333,35.1,4.4,1015.2159369527146,2.433738601823708,51,49,118,18,16,66
1098,France,2010,7,0.015717153481921306,0.014189937861396785,0.3898771323855722,0.06570741210440983,0.006216181597896152,0.0011166690327719148,0.07617377703708182,Summer,21.633870967741935,36.2,6.9,1017.2154826958107,1.399851851851852,51,49,118,18,16,66
1099,France,2010,8,0.009569392746837067,0.008639539929374619,0.41279739140110383,0.054488957094549643,0.008995204203455207,0.0008751930757564268,0.06647345911429017,Summer,19.359032258064516,40.0,6.0,1016.1518151815181,2.0216814159292036,51,49,118,18,16,66
1100,France,2010,9,0.016332152513193043,0.014745172518054484,0.4080038778123097,0.04520186456681223,0.007462713690167333,0.0007915954269447123,0.05671723236998928,Autumn,15.973833333333332,32.7,1.2,1016.1494791666667,1.80546282245827,51,49,118,18,16,66
1101,France,2010,10,0.022864518455942055,0.020642799956846047,0.3850798138611945,0.04755905827908161,0.013194914437189627,0.0005122267584007429,0.06559791106457019,Autumn,11.918387096774193,31.2,-3.8,1013.4093109869647,2.206784660766962,51,49,118,18,16,66
1102,France,2010,11,0.030237476949262997,0.02729933437573081,0.36355041883356143,0.055111247436914305,0.010498629478269053,0.0001725719513526744,0.07128703269235653,Autumn,7.754333333333334,24.1,-7.8,1007.4990476190476,3.2477996965098637,51,49,118,18,16,66
1103,France,2010,12,0.0305002200100923,0.027536547556329085,0.3607760977659566,0.05932129233471746,0.00864535880334491,6.331157520077589e-05,0.07351460890267025,Winter,2.14758064516129,21.5,-18.4,1013.1299256505577,2.5158823529411762,51,49,118,18,16,66
1104,France,2011,1,0.02078017354139928,0.03020150499346744,0.3721975222850898,0.050625160214059356,0.011101803634213968,0.0004433266192699129,0.0677013828821657,Winter,4.441644204851752,19.2,-10.7,1020.0956521739131,1.2458108108108108,51,49,119,18,17,65
1105,France,2011,2,0.02361187559658991,0.034317052339058914,0.3757465372872122,0.03981179930876276,0.009087915588790749,0.0007636527373951296,0.055955196817310045,Winter,6.088095238095238,19.7,-8.1,1018.7444785276074,1.1535928143712575,51,49,119,18,17,65
1106,France,2011,3,0.02448817729359883,0.03559065175392737,0.36595970204558187,0.04329587993888035,0.011306154845254955,0.002120709370152201,0.06322799036130353,Spring,8.929704301075269,23.1,-5.5,1021.2227124183007,1.1245945945945948,51,49,119,18,17,65
1107,France,2011,4,0.012761205054396636,0.018546889444175915,0.3972280943031645,0.049118455481800195,0.008597032026097897,0.004137449536282721,0.065552036666856,Spring,14.195118549511854,30.4,-2.3,1017.7176470588236,0.4473980309423347,51,49,119,18,17,65
1108,France,2011,5,0.014419383262933105,0.020956861952272962,0.3992971197987338,0.0412667279279348,0.009342508404789856,0.003999481968547532,0.05871863089783289,Spring,16.443817204301077,33.8,-1.0,1018.8308139534884,0.6857336956521739,51,49,119,18,17,65
1109,France,2011,6,0.009453382921460305,0.013739366525907008,0.40113810305178493,0.05302084531912472,0.011174782589129852,0.004054822462088219,0.07113801984362084,Summer,18.095555555555556,39.2,3.4,1017.0774733637747,2.0801675977653633,51,49,119,18,17,65
1110,France,2011,7,0.008493655441429398,0.012344518748396828,0.40756033100723943,0.051034919741946266,0.010479276801476518,0.0033225983765489465,0.06748006686820208,Summer,18.258602150537634,36.3,5.4,1014.227361111111,2.5544594594594594,51,49,119,18,17,65
1111,France,2011,8,0.009624102373852833,0.013987494341716556,0.4066198541233699,0.049720495243906516,0.009156203241991383,0.003301258088180783,0.06513635552933458,Summer,19.84583333333333,39.5,5.0,1015.2274425287357,2.7149394347240916,51,49,119,18,17,65
1112,France,2011,9,0.013339634907651735,0.0193875686437545,0.4024216588048058,0.040735349130557506,0.011171163260894418,0.002885235667318042,0.05866486902702029,Autumn,18.174305555555556,34.2,4.3,1017.2988095238096,1.249930458970793,51,49,119,18,17,65
1113,France,2011,10,0.019417537384605024,0.028221085286179518,0.38531295891919076,0.03790869504630602,0.012930930706944635,0.002179176326262118,0.0583545858813119,Autumn,13.250672043010752,31.3,-2.8,1020.5427953890489,1.3309555854643338,51,49,119,18,17,65
